,SK_ID_CURR,TARGET,CNT_CHILDREN,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_EMP_PHONE,FLAG_WORK_PHONE,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,DEF_30_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,FLAG_DOCUMENT_12,AMT_REQ_CREDIT_BUREAU_YEAR,NAME_CONTRACT_TYPE_Cash loans,NAME_INCOME_TYPE_Maternity leave,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Civil marriage,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Unknown,NAME_HOUSING_TYPE_With parents,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_Low-skill Laborers,ORGANIZATION_TYPE_Business Entity Type 3,ORGANIZATION_TYPE_Self-employed,ANNUITY_INCOME_PERC,PAYMENT_RATE,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_MAX,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_ENDDATE_MIN,BURO_DAYS_CREDIT_ENDDATE_MAX,BURO_DAYS_CREDIT_ENDDATE_MEAN,BURO_DAYS_CREDIT_UPDATE_MEAN,BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_CREDIT_ACTIVE_Bad debt_MEAN,BURO_CREDIT_ACTIVE_nan_MEAN,BURO_CREDIT_CURRENCY_currency 4_MEAN,BURO_CREDIT_CURRENCY_nan_MEAN,BURO_CREDIT_TYPE_Credit card_MEAN,BURO_CREDIT_TYPE_Interbank credit_MEAN,BURO_CREDIT_TYPE_Loan for purchase of shares (margin lending)_MEAN,BURO_CREDIT_TYPE_Microloan_MEAN,BURO_CREDIT_TYPE_Mobile operator loan_MEAN,BURO_CREDIT_TYPE_nan_MEAN,ACTIVE_DAYS_CREDIT_MIN,ACTIVE_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_MEAN,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,ACTIVE_AMT_CREDIT_SUM_OVERDUE_MEAN,CLOSED_DAYS_CREDIT_MIN,CLOSED_DAYS_CREDIT_MAX,CLOSED_DAYS_CREDIT_MEAN,CLOSED_DAYS_CREDIT_ENDDATE_MIN,CLOSED_DAYS_CREDIT_UPDATE_MEAN,CLOSED_AMT_CREDIT_SUM_OVERDUE_MEAN,PREV_DAYS_DECISION_MIN,PREV_DAYS_DECISION_MEAN,PREV_CNT_PAYMENT_MEAN,PREV_CNT_PAYMENT_SUM,PREV_NAME_CONTRACT_TYPE_Revolving loans_MEAN,PREV_NAME_CONTRACT_TYPE_nan_MEAN,PREV_WEEKDAY_APPR_PROCESS_START_nan_MEAN,PREV_FLAG_LAST_APPL_PER_CONTRACT_nan_MEAN,PREV_NAME_CASH_LOAN_PURPOSE_Other_MEAN,PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN,PREV_NAME_CASH_LOAN_PURPOSE_Urgent needs_MEAN,PREV_NAME_CASH_LOAN_PURPOSE_nan_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,PREV_NAME_CONTRACT_STATUS_nan_MEAN,PREV_NAME_PAYMENT_TYPE_XNA_MEAN,PREV_NAME_PAYMENT_TYPE_nan_MEAN,PREV_CODE_REJECT_REASON_HC_MEAN,PREV_CODE_REJECT_REASON_LIMIT_MEAN,PREV_CODE_REJECT_REASON_SCO_MEAN,PREV_CODE_REJECT_REASON_SCOFR_MEAN,PREV_CODE_REJECT_REASON_nan_MEAN,PREV_NAME_TYPE_SUITE_nan_MEAN,PREV_NAME_CLIENT_TYPE_New_MEAN,PREV_NAME_CLIENT_TYPE_nan_MEAN,PREV_NAME_GOODS_CATEGORY_Animals_MEAN,PREV_NAME_GOODS_CATEGORY_House Construction_MEAN,PREV_NAME_GOODS_CATEGORY_XNA_MEAN,PREV_NAME_GOODS_CATEGORY_nan_MEAN,PREV_NAME_PORTFOLIO_Cards_MEAN,PREV_NAME_PORTFOLIO_XNA_MEAN,PREV_NAME_PORTFOLIO_nan_MEAN,PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,PREV_NAME_PRODUCT_TYPE_nan_MEAN,PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN,PREV_CHANNEL_TYPE_nan_MEAN,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,PREV_NAME_SELLER_INDUSTRY_nan_MEAN,PREV_NAME_YIELD_GROUP_XNA_MEAN,PREV_NAME_YIELD_GROUP_high_MEAN,PREV_NAME_YIELD_GROUP_nan_MEAN,PREV_PRODUCT_COMBINATION_Card Street_MEAN,PREV_PRODUCT_COMBINATION_Cash_MEAN,PREV_PRODUCT_COMBINATION_Cash Street: high_MEAN,PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,APPROVED_DAYS_DECISION_MIN,APPROVED_DAYS_DECISION_MEAN,POS_MONTHS_BALANCE_MEAN,POS_SK_DPD_MAX,POS_SK_DPD_MEAN,POS_NAME_CONTRACT_STATUS_XNA_MEAN,POS_NAME_CONTRACT_STATUS_nan_MEAN,INSTAL_DPD_MEAN,INSTAL_PAYMENT_PERC_MAX,INSTAL_PAYMENT_DIFF_MAX,INSTAL_PAYMENT_DIFF_MEAN,INSTAL_PAYMENT_DIFF_SUM,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_SUM
30481,135375,0.0,3,-14351,-744.0,-2884.0,-4878,1,1,2,2,0,1,1,0.0,0.0,-18.0,0,0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.1,0.05,-1837.0,-694.0,-1281.8,-1470.0,-298.0,-934.0,-891.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-1837.0,-694.0,-1281.8,-1470.0,-891.6,0.0,-997.0,-507.5,15.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-997.0,-507.5,-22.85,0.0,0.0,0.0,0.0,0.0555555555555555,1.0,0.0,0.0,0.0,-718.4444444444445,-12932.0
10796,112569,1.0,0,-8990,-727.0,-3663.0,-1655,1,0,2,2,0,0,0,0.0,0.0,-933.0,0,0,0.0,1,0,0,1,0,1,0,1,1,0,0,1,0,0.2031333333333333,0.052607044198895,-268.0,-268.0,-268.0,763.0,763.0,763.0,-29.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-268.0,-268.0,-268.0,-29.0,0.0,,,,,,,-933.0,-933.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-933.0,-933.0,-21.0,23.0,1.2105263157894737,0.0,0.0,12.451612903225806,1.0,8482.14,2736.9870967741936,84846.6,-645.258064516129,-20003.0
22527,126216,1.0,1,-13064,-402.0,-3718.0,-4954,1,0,2,2,0,1,1,0.0,0.0,-427.0,1,0,1.0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.2069666666666666,0.0287933593025412,-2395.0,-879.0,-1658.3333333333333,-2181.0,-605.0,-1160.3333333333333,-1175.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-2395.0,-879.0,-1658.3333333333333,-2181.0,-1175.3333333333333,0.0,-571.0,-499.0,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-571.0,-499.0,-16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-486.4,-2432.0
23543,127393,0.0,2,-13920,-3540.0,-2828.0,-4720,1,1,2,2,0,0,0,0.0,0.0,-2019.0,1,0,0.0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.0804428571428571,0.0727594583419474,-835.0,-566.0,-700.5,781.0,12715.0,6748.0,-216.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-566.0,-566.0,-566.0,-89.0,0.0,-835.0,-835.0,-835.0,12715.0,-344.0,0.0,-2355.0,-2227.5,11.333333333333334,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,-2355.0,-2187.0,-65.76470588235294,4.0,0.2352941176470588,0.0,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,-1984.071428571429,-27777.0
21351,124877,0.0,0,-8396,-1096.0,-8007.0,-1063,1,0,1,1,0,0,0,0.0,0.0,-1000.0,0,0,,0,0,0,1,0,1,0,1,0,0,0,0,0,0.1,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1000.0,-1000.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000.0,-1000.0,-30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-903.5,-5421.0
40859,147318,0.0,1,-14455,-835.0,-4735.0,-4738,1,0,3,2,0,0,0,0.0,0.0,-614.0,1,0,,1,0,1,1,0,0,0,0,0,0,0,0,1,0.20996,0.054543565230945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-614.0,-331.5,12.0,48.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.0,0.625,0.125,0.0,0.0,0.0,0.625,0.0,0.125,0.5,0.0,0.0,0.0,0.0,0.0,0.125,0.625,0.0,0.625,0.125,0.0,0.125,0.25,0.0,0.125,-614.0,-366.0,-14.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,-265.94444444444446,-9574.0
27054,131446,0.0,0,-21494,,-11186.0,-4145,0,0,2,2,0,0,0,0.0,0.0,-1385.0,1,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.3574666666666666,0.0979432287290395,-2792.0,-2792.0,-2792.0,-2428.0,-2428.0,-2428.0,-2420.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,-2792.0,-2792.0,-2792.0,-2428.0,-2420.0,0.0,-1385.0,-936.3333333333334,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1385.0,-936.3333333333334,-27.451612903225808,5.0,0.3225806451612903,0.0,0.0,1.1764705882352942,1.0,24219.585000000003,4546.654411764706,154586.25,-790.8235294117648,-26888.0
31989,137099,0.0,2,-11544,-1729.0,-725.0,-3490,1,0,2,2,1,1,1,0.0,0.0,0.0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.23072,0.0423693953105717,-2502.0,-307.0,-1061.6875,-2197.0,6998.0,435.3333333333333,-460.125,0.0,0.3125,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-1772.0,-307.0,-778.0,-172.6,0.0,-2502.0,-424.0,-1190.6363636363635,-2197.0,-590.8181818181819,0.0,-461.0,-461.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-461.0,-461.0,-13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-404.75,-1619.0
34511,139987,0.0,0,-11441,-4278.0,-3778.0,-3778,1,0,2,2,0,0,0,0.0,0.0,-1917.0,1,0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.2601,0.0804690158710515,-2829.0,-700.0,-1687.6,-2467.0,30969.0,6557.75,-775.6,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,-2829.0,-700.0,-1687.6,-775.6,0.0,,,,,,,-2861.0,-1287.8,9.25,74.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.2,0.0,0.3,0.0,0.0,0.0,0.2,0.6,0.0,0.4,0.4,0.0,0.2,0.2,0.2,0.0,-2861.0,-1986.8,-66.06521739130434,0.0,0.0,0.0,0.0,3.851063829787234,1.0,2250.0,24.41489361702128,3442.5,-1747.22695035461,-246359.0
41348,147876,0.0,0,-19838,-10040.0,-4018.0,-3363,1,0,2,2,0,0,0,0.0,0.0,-717.0,1,0,4.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.1578,0.0512887184320863,-808.0,-102.0,-392.57142857142856,-443.0,30989.0,4592.857142857143,-144.71428571428572,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,-808.0,-102.0,-388.4,-105.4,0.0,-500.0,-306.0,-403.0,-318.0,-243.0,0.0,-717.0,-478.8333333333333,17.6,88.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.5,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.0,0.0,0.8333333333333334,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.5,0.0,0.0,0.8333333333333334,0.0,0.3333333333333333,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,-717.0,-502.0,-10.676470588235292,0.0,0.0,0.0,0.0,0.2424242424242424,1.0,21201.660000000003,1580.3781818181822,52152.48000000001,-314.54545454545456,-10380.0
10594,112342,0.0,0,-16600,-9187.0,-9153.0,-144,1,0,2,2,0,0,0,0.0,0.0,-2634.0,1,0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.2755333333333333,0.0293412939844312,-1988.0,-174.0,-986.9090909090908,-1685.0,10328.0,852.0909090909091,-606.6363636363636,0.0,0.3636363636363636,0.0,0.0,0.0,0.0,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,-971.0,-174.0,-655.75,-273.5,0.0,-1988.0,-856.0,-1176.142857142857,-1685.0,-797.0,0.0,-2634.0,-1200.3333333333333,30.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,-2634.0,-1614.0,-42.83783783783784,53.0,2.6486486486486487,0.0,0.0,3.24,9.89086675248645,2661.12,-1800.1197,-90005.985,-1282.26,-64113.0
16647,119419,0.0,0,-11536,-1598.0,-120.0,-3493,1,0,3,3,0,1,1,0.0,0.0,-1024.0,1,0,2.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.1035058823529411,0.0776412863143774,-1531.0,-143.0,-919.4615384615385,-1103.0,4001.0,249.41666666666663,-455.1538461538461,0.0,0.3846153846153846,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,-1458.0,-143.0,-502.0,-211.4,0.0,-1531.0,-586.0,-1180.375,-1103.0,-607.5,0.0,-1024.0,-759.2857142857143,9.714285714285714,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,-1024.0,-680.2,-20.17073170731708,0.0,0.0,0.0,0.0,0.0833333333333333,1.0,13458.51,445.72125,16045.965,-623.9444444444445,-22462.0
15145,117689,0.0,0,-15487,-278.0,-7116.0,-3958,1,0,2,2,0,1,1,0.0,0.0,-833.0,1,0,,1,0,1,1,1,0,0,0,0,0,0,0,0,0.2218333333333333,0.0396555833631271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-833.0,-565.0,8.0,24.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-833.0,-654.3333333333334,-22.0,10.0,1.5384615384615383,0.0,0.0,2.4054054054054053,1.0,4863.06,797.1056756756756,29492.91,-404.5675675675676,-14969.0
35254,140838,0.0,0,-11826,-4739.0,-2998.0,-1948,1,0,1,1,0,0,0,0.0,0.0,-462.0,1,0,2.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.153975,0.0293775339852134,-1816.0,-1816.0,-1816.0,3679.0,3679.0,3679.0,-20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1816.0,-1816.0,-1816.0,-20.0,0.0,,,,,,,-2435.0,-1355.0,7.333333333333333,22.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-2435.0,-1355.0,-45.6,0.0,0.0,0.0,0.0,0.7962962962962963,1.0,8558.279999999999,1025.9583333333333,55401.75,-969.8703703703704,-52373.0
151,100178,0.0,0,-19286,-1485.0,-7887.0,-2835,1,1,2,2,0,0,0,0.0,0.0,-2085.0,1,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.2424905660377358,0.0425562913907284,-2318.0,-299.0,-1026.0,-2135.0,66.0,-910.6666666666666,-730.5,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,-671.0,-671.0,-671.0,-7.0,0.0,-2318.0,-299.0,-1144.3333333333333,-2135.0,-971.6666666666666,0.0,-2085.0,-706.0,6.0,30.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.6,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,-2085.0,-1222.0,-39.93333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1253.571428571429,-35100.0
32402,137559,0.0,0,-17204,-8072.0,-9994.0,-743,1,0,3,3,0,0,0,1.0,0.0,-308.0,1,0,6.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.1728518518518518,0.0324575068851364,-1219.0,-89.0,-707.5,-580.0,1737.0,639.5,-249.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-89.0,-89.0,-89.0,-4.0,0.0,-1219.0,-460.0,-913.6666666666666,-580.0,-331.3333333333333,0.0,-2266.0,-502.4285714285714,30.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.1428571428571428,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.7142857142857143,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,-2266.0,-1287.0,-42.285714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1255.3809523809523,-26363.0
16960,119782,0.0,0,-22418,,-6160.0,-5216,0,0,2,2,0,0,0,0.0,0.0,-28.0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.1849411764705882,0.098311444652908,-2771.0,-145.0,-1739.0,-2405.0,190.0,-1277.857142857143,-1226.142857142857,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145.0,-145.0,-145.0,-45.0,0.0,-2771.0,-1609.0,-2004.6666666666667,-2405.0,-1423.0,0.0,-2481.0,-778.0,23.6,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,-2481.0,-928.0,-26.921875,7.0,0.734375,0.0,0.0,14.388235294117647,1.0,12161.52,2435.652,207030.42,-815.435294117647,-69312.0
1944,102278,0.0,3,-10347,-960.0,-2723.0,-2691,1,0,3,3,0,0,0,0.0,0.0,-1515.0,1,0,,1,0,1,1,0,0,0,0,0,1,0,0,1,0.1876,0.0527655505083887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1515.0,-1515.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1515.0,-1515.0,-38.0,15.0,8.92,0.0,0.0,11.91304347826087,1.0,5715.0,2769.3097826086955,127388.25,-1128.6304347826087,-51917.0
1319,101550,0.0,1,-12117,-874.0,-729.0,-4426,1,0,2,2,0,0,0,0.0,0.0,-3.0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.091675,0.0305583333333333,-746.0,-114.0,-430.0,70.0,2906.0,1488.0,-30.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-746.0,-114.0,-430.0,-30.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,102300,0.0,2,-11332,-1144.0,-266.0,-3560,1,0,3,3,0,0,0,0.0,0.0,-630.0,1,0,7.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0971818181818181,0.081181652490887,-443.0,-398.0,-420.5,-269.0,-75.0,-172.0,-163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,,,,,-443.0,-398.0,-420.5,-269.0,-163.0,0.0,-2654.0,-852.6666666666666,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,-2654.0,-1091.25,-34.82142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1033.423076923077,-26869.0
29110,133815,0.0,0,-16536,-4886.0,-2637.0,-49,1,1,2,2,0,0,0,0.0,0.0,-736.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.3,0.05,-2673.0,-1087.0,-1872.0,-2346.0,-412.0,-1148.0,-1256.75,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-1491.0,-1491.0,-1491.0,-68.0,0.0,-2673.0,-1087.0,-1999.0,-2346.0,-1653.0,0.0,-2636.0,-2307.0,19.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2636.0,-2307.0,-76.0,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,16674.84,1112.214,16683.21,-2269.0666666666666,-34036.0
38680,144803,0.0,2,-14009,-1281.0,-1234.0,-3115,1,0,2,2,0,0,0,0.0,0.0,0.0,1,0,1.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0.2799,0.0989045936395759,-1091.0,-324.0,-862.4,-907.0,-46.0,-618.0,-480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,,,,,,-1091.0,-324.0,-862.4,-907.0,-480.0,0.0,-913.0,-749.5,6.5,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,-913.0,-702.0,-20.11764705882353,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-619.0714285714286,-8667.0
